category,query_id,query_number,explain_row,id,select_type,table,partitions,type,possible_keys,key,key_len,ref,rows,filtered,Extra,explain_analyze,error
three_table_joins,Q013,324,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,20.0,Using where,"-> Nested loop inner join  (cost=8239 rows=11020) (actual time=0.103..40.2 rows=21790 loops=1)
    -> Nested loop inner join  (cost=525 rows=1489) (actual time=0.0755..2.81 rows=3014 loops=1)
        -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=3.5 rows=2.5) (actual time=0.0177..0.0298 rows=5 loops=1)
            -> Table scan on n  (cost=0.5 rows=25) (actual time=0.00242..0.00696 rows=25 loops=1)
            -> Hash
                -> Filter: (r.R_NAME = 'ASIA')  (cost=0.75 rows=1) (actual time=0.0101..0.0108 rows=1 loops=1)
                    -> Table scan on r  (cost=0.75 rows=5) (actual time=0.00796..0.00879 rows=5 loops=1)
        -> Index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=173 rows=596) (actual time=0.05..0.534 rows=603 loops=5)
    -> Filter: (o.O_TOTALPRICE > 80000.00)  (cost=3.7 rows=7.4) (actual time=0.00946..0.0121 rows=7.23 loops=3014)
        -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00935..0.0115 rows=10 loops=3014)
",
three_table_joins,Q013,324,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q013,324,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,,,
three_table_joins,Q013,324,4,1,SIMPLE,o,,ref,"idx_orders_custkey,idx_orders_totalprice",idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,50.0,Using where,,
three_table_joins,Q014,325,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary; Using filesort,"-> Sort: total_revenue DESC  (actual time=184..184 rows=5 loops=1)
    -> Table scan on <temporary>  (actual time=184..184 rows=5 loops=1)
        -> Aggregate using temporary table  (actual time=184..184 rows=5 loops=1)
            -> Nested loop inner join  (cost=39349 rows=110205) (actual time=0.0315..157 rows=150000 loops=1)
                -> Nested loop inner join  (cost=777 rows=7446) (actual time=0.0228..2.26 rows=15000 loops=1)
                    -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.0149..0.0421 rows=25 loops=1)
                        -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00279..0.0131 rows=25 loops=1)
                        -> Hash
                            -> Table scan on r  (cost=0.75 rows=5) (actual time=0.00708..0.00779 rows=5 loops=1)
                    -> Covering index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=6.25 rows=596) (actual time=0.00507..0.0676 rows=600 loops=25)
                -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00804..0.00991 rows=10 loops=15000)
",
three_table_joins,Q014,325,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q014,325,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,Using index,,
three_table_joins,Q014,325,4,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,,,
three_table_joins,Q015,326,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,20.0,Using where; Using temporary; Using filesort,"-> Sort: total_revenue DESC  (actual time=37.4..37.4 rows=5 loops=1)
    -> Table scan on <temporary>  (actual time=37.4..37.4 rows=5 loops=1)
        -> Aggregate using temporary table  (actual time=37.4..37.4 rows=5 loops=1)
            -> Nested loop inner join  (cost=7871 rows=22041) (actual time=0.0308..31.6 rows=29590 loops=1)
                -> Nested loop inner join  (cost=156 rows=1489) (actual time=0.0222..0.47 rows=2977 loops=1)
                    -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=3.5 rows=2.5) (actual time=0.015..0.0226 rows=5 loops=1)
                        -> Table scan on n  (cost=0.5 rows=25) (actual time=0.00279..0.00621 rows=25 loops=1)
                        -> Hash
                            -> Filter: (r.R_NAME = 'AMERICA')  (cost=0.75 rows=1) (actual time=0.00825..0.00925 rows=1 loops=1)
                                -> Table scan on r  (cost=0.75 rows=5) (actual time=0.00721..0.00829 rows=5 loops=1)
                    -> Covering index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=25.3 rows=596) (actual time=0.00567..0.0685 rows=595 loops=5)
                -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00819..0.0101 rows=9.94 loops=2977)
",
three_table_joins,Q015,326,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q015,326,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,Using index,,
three_table_joins,Q015,326,4,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,,,
three_table_joins,Q016,327,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary,"-> Table scan on <temporary>  (actual time=181..181 rows=5 loops=1)
    -> Aggregate using temporary table  (actual time=181..181 rows=5 loops=1)
        -> Nested loop inner join  (cost=39349 rows=110205) (actual time=0.0285..154 rows=150000 loops=1)
            -> Nested loop inner join  (cost=777 rows=7446) (actual time=0.0196..2.25 rows=15000 loops=1)
                -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.0124..0.0332 rows=25 loops=1)
                    -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00283..0.00833 rows=25 loops=1)
                    -> Hash
                        -> Table scan on r  (cost=0.75 rows=5) (actual time=0.00467..0.00529 rows=5 loops=1)
                -> Covering index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=6.25 rows=596) (actual time=0.00481..0.0676 rows=600 loops=25)
            -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00789..0.00974 rows=10 loops=15000)
",
three_table_joins,Q016,327,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q016,327,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,Using index,,
three_table_joins,Q016,327,4,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,,,
three_table_joins,Q017,328,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary; Using filesort,"-> Sort: r.R_NAME, total_spent DESC  (actual time=307..307 rows=10000 loops=1)
    -> Table scan on <temporary>  (actual time=300..302 rows=10000 loops=1)
        -> Aggregate using temporary table  (actual time=300..300 rows=10000 loops=1)
            -> Nested loop inner join  (cost=41191 rows=110205) (actual time=0.104..225 rows=150000 loops=1)
                -> Nested loop inner join  (cost=2620 rows=7446) (actual time=0.0911..28.3 rows=15000 loops=1)
                    -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.0275..7.66 rows=25 loops=1)
                        -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00333..7.59 rows=25 loops=1)
                        -> Hash
                            -> Table scan on r  (cost=0.75 rows=5) (actual time=0.0168..0.0185 rows=5 loops=1)
                    -> Index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=154 rows=596) (actual time=0.321..0.805 rows=600 loops=25)
                -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.0103..0.0127 rows=10 loops=15000)
",
three_table_joins,Q017,328,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q017,328,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,,,
three_table_joins,Q017,328,4,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,,,
three_table_joins,Q018,329,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary,"-> Table scan on <temporary>  (actual time=189..189 rows=5 loops=1)
    -> Aggregate using temporary table  (actual time=189..189 rows=5 loops=1)
        -> Nested loop inner join  (cost=39349 rows=55102) (actual time=0.0669..180 rows=45624 loops=1)
            -> Nested loop inner join  (cost=777 rows=7446) (actual time=0.0282..2.29 rows=15000 loops=1)
                -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.0207..0.0454 rows=25 loops=1)
                    -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00287..0.0111 rows=25 loops=1)
                    -> Hash
                        -> Table scan on r  (cost=0.75 rows=5) (actual time=0.0115..0.0127 rows=5 loops=1)
                -> Covering index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=6.25 rows=596) (actual time=0.0051..0.0689 rows=600 loops=25)
            -> Filter: (o.O_ORDERDATE between '1995-01-01' and '1996-12-31')  (cost=3.7 rows=7.4) (actual time=0.00878..0.0117 rows=3.04 loops=15000)
                -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00835..0.0103 rows=10 loops=15000)
",
three_table_joins,Q018,329,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q018,329,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,Using index,,
three_table_joins,Q018,329,4,1,SIMPLE,o,,ref,"idx_orders_custkey,idx_orders_orderdate",idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,50.0,Using where,,
three_table_joins,Q019,330,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary,"-> Filter: (`sum(o.O_TOTALPRICE)` > 50000000)  (actual time=196..196 rows=5 loops=1)
    -> Table scan on <temporary>  (actual time=196..196 rows=5 loops=1)
        -> Aggregate using temporary table  (actual time=196..196 rows=5 loops=1)
            -> Nested loop inner join  (cost=39349 rows=110205) (actual time=0.0362..159 rows=150000 loops=1)
                -> Nested loop inner join  (cost=777 rows=7446) (actual time=0.0293..2.28 rows=15000 loops=1)
                    -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.021..0.0487 rows=25 loops=1)
                        -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00508..0.0135 rows=25 loops=1)
                        -> Hash
                            -> Table scan on r  (cost=0.75 rows=5) (actual time=0.0105..0.0115 rows=5 loops=1)
                    -> Covering index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=6.25 rows=596) (actual time=0.00498..0.0683 rows=600 loops=25)
                -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00814..0.01 rows=10 loops=15000)
",
three_table_joins,Q019,330,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q019,330,3,1,SIMPLE,c,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,100.0,Using index,,
three_table_joins,Q019,330,4,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,,,
three_table_joins,Q020,331,1,1,SIMPLE,r,,ALL,PRIMARY,,,,5,100.0,Using temporary; Using filesort,"-> Sort: r.R_NAME, n.N_NAME  (actual time=0.841..0.842 rows=25 loops=1)
    -> Table scan on <temporary>  (cost=1882..1884 rows=12.5) (actual time=0.835..0.836 rows=25 loops=1)
        -> Temporary table with deduplication  (cost=1882..1882 rows=12.5) (actual time=0.835..0.835 rows=25 loops=1)
            -> Nested loop inner join  (cost=1879 rows=12.5) (actual time=0.0425..0.828 rows=25 loops=1)
                -> Inner hash join (n.N_REGIONKEY = r.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.00742..0.0113 rows=25 loops=1)
                    -> Table scan on n  (cost=0.1 rows=25) (actual time=0.00242..0.00404 rows=25 loops=1)
                    -> Hash
                        -> Table scan on r  (cost=0.75 rows=5) (actual time=0.00221..0.00271 rows=5 loops=1)
                -> Limit: 1 row(s)  (cost=151 rows=1) (actual time=0.0325..0.0326 rows=1 loops=25)
                    -> Filter: (c.C_ACCTBAL > 8000.00)  (cost=151 rows=199) (actual time=0.0325..0.0325 rows=1 loops=25)
                        -> Index lookup on c using idx_customer_nationkey (C_NATIONKEY = n.N_NATIONKEY)  (cost=151 rows=596) (actual time=0.0318..0.0321 rows=7.08 loops=25)
",
three_table_joins,Q020,331,2,1,SIMPLE,n,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
three_table_joins,Q020,331,3,1,SIMPLE,c,,ref,idx_customer_nationkey,idx_customer_nationkey,4,tpch.n.N_NATIONKEY,595,33.33,Using where; Distinct,,
three_table_joins,Q021,332,1,1,SIMPLE,o,,index,PRIMARY,idx_orders_orderdate,3,,148465,100.0,Using index,"-> Nested loop inner join  (cost=326508 rows=608622) (actual time=0.582..879 rows=600572 loops=1)
    -> Nested loop inner join  (cost=113490 rows=608622) (actual time=0.578..380 rows=600572 loops=1)
        -> Covering index scan on o using idx_orders_orderdate  (cost=15159 rows=148465) (actual time=0.57..12.9 rows=150000 loops=1)
        -> Index lookup on l using PRIMARY (L_ORDERKEY = o.O_ORDERKEY)  (cost=0.252 rows=4.1) (actual time=0.00186..0.00226 rows=4 loops=150000)
    -> Single-row index lookup on p using PRIMARY (P_PARTKEY = l.L_PARTKEY)  (cost=0.25 rows=1) (actual time=726e-6..744e-6 rows=1 loops=600572)
",
three_table_joins,Q021,332,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey",PRIMARY,4,tpch.o.O_ORDERKEY,4,100.0,,,
three_table_joins,Q021,332,3,1,SIMPLE,p,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_PARTKEY,1,100.0,,,
three_table_joins,Q022,333,1,1,SIMPLE,p,,ALL,"PRIMARY,idx_part_size",,,,19919,50.0,Using where,"-> Nested loop inner join  (cost=210471 rows=297746) (actual time=0.121..1038 rows=357491 loops=1)
    -> Nested loop inner join  (cost=106259 rows=297746) (actual time=0.114..570 rows=357491 loops=1)
        -> Filter: (p.P_SIZE > 20)  (cost=2048 rows=9959) (actual time=0.0407..5.13 rows=11901 loops=1)
            -> Table scan on p  (cost=2048 rows=19919) (actual time=0.0398..4.14 rows=20000 loops=1)
        -> Index lookup on l using idx_lineitem_partkey (L_PARTKEY = p.P_PARTKEY)  (cost=7.47 rows=29.9) (actual time=0.0421..0.0463 rows=30 loops=11901)
    -> Single-row covering index lookup on o using PRIMARY (O_ORDERKEY = l.L_ORDERKEY)  (cost=0.25 rows=1) (actual time=0.0012..0.00122 rows=1 loops=357491)
",
three_table_joins,Q022,333,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey",idx_lineitem_partkey,4,tpch.p.P_PARTKEY,29,100.0,,,
three_table_joins,Q022,333,3,1,SIMPLE,o,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_ORDERKEY,1,100.0,Using index,,
three_table_joins,Q023,334,1,1,SIMPLE,p,,ALL,PRIMARY,,,,19919,11.11,Using where,"-> Nested loop inner join  (cost=48362 rows=66163) (actual time=0.111..279 rows=98595 loops=1)
    -> Nested loop inner join  (cost=25205 rows=66163) (actual time=0.105..154 rows=98595 loops=1)
        -> Filter: (p.P_TYPE like 'STANDARD%')  (cost=2048 rows=2213) (actual time=0.0368..3.92 rows=3283 loops=1)
            -> Table scan on p  (cost=2048 rows=19919) (actual time=0.0356..3 rows=20000 loops=1)
        -> Index lookup on l using idx_lineitem_partkey (L_PARTKEY = p.P_PARTKEY)  (cost=7.48 rows=29.9) (actual time=0.0404..0.0445 rows=30 loops=3283)
    -> Single-row covering index lookup on o using PRIMARY (O_ORDERKEY = l.L_ORDERKEY)  (cost=0.25 rows=1) (actual time=0.00116..0.00118 rows=1 loops=98595)
",
three_table_joins,Q023,334,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey",idx_lineitem_partkey,4,tpch.p.P_PARTKEY,29,100.0,,,
three_table_joins,Q023,334,3,1,SIMPLE,o,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_ORDERKEY,1,100.0,Using index,,
three_table_joins,Q024,335,1,1,SIMPLE,p,,ALL,"PRIMARY,idx_part_size",,,,19919,50.0,Using where,"-> Nested loop inner join  (cost=140993 rows=99239) (actual time=0.13..843 rows=167573 loops=1)
    -> Nested loop inner join  (cost=106259 rows=99239) (actual time=0.126..616 rows=167573 loops=1)
        -> Filter: (p.P_SIZE > 15)  (cost=2048 rows=9959) (actual time=0.0424..4.72 rows=13915 loops=1)
            -> Table scan on p  (cost=2048 rows=19919) (actual time=0.0413..3.86 rows=20000 loops=1)
        -> Filter: (l.L_QUANTITY > 30.00)  (cost=7.47 rows=9.96) (actual time=0.0382..0.0434 rows=12 loops=13915)
            -> Index lookup on l using idx_lineitem_partkey (L_PARTKEY = p.P_PARTKEY)  (cost=7.47 rows=29.9) (actual time=0.0379..0.0419 rows=30 loops=13915)
    -> Single-row covering index lookup on o using PRIMARY (O_ORDERKEY = l.L_ORDERKEY)  (cost=0.25 rows=1) (actual time=0.00125..0.00127 rows=1 loops=167573)
",
three_table_joins,Q024,335,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey",idx_lineitem_partkey,4,tpch.p.P_PARTKEY,29,33.33,Using where,,
three_table_joins,Q024,335,3,1,SIMPLE,o,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_ORDERKEY,1,100.0,Using index,,
three_table_joins,Q025,336,1,1,SIMPLE,p,,ALL,PRIMARY,,,,19919,33.33,Using where,"-> Nested loop inner join  (cost=106254 rows=99244) (actual time=0.124..1176 rows=228150 loops=1)
    -> Nested loop inner join  (cost=71519 rows=99244) (actual time=0.12..842 rows=228150 loops=1)
        -> Filter: (p.P_RETAILPRICE > 1000.00)  (cost=2048 rows=6639) (actual time=0.0418..4.75 rows=18190 loops=1)
            -> Table scan on p  (cost=2048 rows=19919) (actual time=0.0318..3.55 rows=20000 loops=1)
        -> Filter: (l.L_SHIPDATE > DATE'1996-01-01')  (cost=7.47 rows=14.9) (actual time=0.0404..0.0455 rows=12.5 loops=18190)
            -> Index lookup on l using idx_lineitem_partkey (L_PARTKEY = p.P_PARTKEY)  (cost=7.47 rows=29.9) (actual time=0.0401..0.0444 rows=30 loops=18190)
    -> Single-row covering index lookup on o using PRIMARY (O_ORDERKEY = l.L_ORDERKEY)  (cost=0.25 rows=1) (actual time=0.00136..0.00138 rows=1 loops=228150)
",
three_table_joins,Q025,336,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey,idx_lineitem_shipdate",idx_lineitem_partkey,4,tpch.p.P_PARTKEY,29,50.0,Using where,,
three_table_joins,Q025,336,3,1,SIMPLE,o,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_ORDERKEY,1,100.0,Using index,,
three_table_joins,Q026,337,1,1,SIMPLE,o,,index,PRIMARY,idx_orders_orderdate,3,,148465,100.0,Using index; Using temporary; Using filesort,"-> Sort: revenue DESC  (actual time=1100..1100 rows=25 loops=1)
    -> Table scan on <temporary>  (actual time=1100..1100 rows=25 loops=1)
        -> Aggregate using temporary table  (actual time=1100..1100 rows=25 loops=1)
            -> Nested loop inner join  (cost=326508 rows=608622) (actual time=0.568..948 rows=600572 loops=1)
                -> Nested loop inner join  (cost=113490 rows=608622) (actual time=0.566..438 rows=600572 loops=1)
                    -> Covering index scan on o using idx_orders_orderdate  (cost=15159 rows=148465) (actual time=0.56..12.9 rows=150000 loops=1)
                    -> Index lookup on l using PRIMARY (L_ORDERKEY = o.O_ORDERKEY)  (cost=0.252 rows=4.1) (actual time=0.00223..0.00264 rows=4 loops=150000)
                -> Single-row index lookup on p using PRIMARY (P_PARTKEY = l.L_PARTKEY)  (cost=0.25 rows=1) (actual time=743e-6..761e-6 rows=1 loops=600572)
",
three_table_joins,Q026,337,2,1,SIMPLE,l,,ref,"PRIMARY,idx_lineitem_partkey",PRIMARY,4,tpch.o.O_ORDERKEY,4,100.0,,,
three_table_joins,Q026,337,3,1,SIMPLE,p,,eq_ref,PRIMARY,PRIMARY,4,tpch.l.L_PARTKEY,1,100.0,,,
three_table_joins,Q027,338,1,1,SIMPLE,o,,index,PRIMARY,idx_orders_orderdate,3,,148465,100.0,Using index; Using temporary,"-> Table scan on <temporary>  (actual time=1102..1102 rows=150 loops=1)
    -> Aggregate using temporary table  (actual time=1102..1102 rows=150 loops=1)
        -> Nested loop inner join  (cost=326508 rows=608622) (actual time=0.566..898 rows=600572 loops=1)
            -> Nested loop inner join  (cost=113490 rows=608622) (actual time=0.564..394 rows=600572 loops=1)
                -> Covering index scan on o using idx_orders_orderdate  (cost=15159 rows=148465) (actual time=0.556..12.9 rows=150000 loops=1)
                -> Index lookup on l using PRIMARY (L_ORDERKEY = o.O_ORDERKEY)  (cost=0.252 rows=4.1) (actual time=0.00193..0.00235 rows=4 loops=150000)
            -> Single-row index lookup on p using PRIMARY (P_PARTKEY = l.L_PARTKEY)  (cost=0.25 rows=1) (actual time=733e-6..752e-6 rows=1 loops=600572)
",
